90011,387.2164986889035,377.6082120620876
91331,362.667304609343,353.059017982527
90650,396.88630121664784,387.27801458983186
90201,391.31134502342576,381.70305839660983
90044,392.40185417624616,382.7941889221669
92335,426.0746641480359,416.46699889395654
92336,423.1100948214796,413.5018081946637
94565,39.89150832018095,28.822374389501288
90250,388.83206780419306,379.2237811773771
90805,398.6826897983024,389.0744031714865
92503,434.64774379559327,425.04007854151394
90280,393.50168392011636,383.8933972933004
91342,367.9458660071831,358.33820075310376
91710,414.5767830290678,404.9684964022519
92683,415.15341692867884,405.54575167459956
92804,406.7039904557148,397.09632520163547
92154,523.9477052704835,514.3394186436676
92704,416.7261113251395,407.11782469832355
95076,89.34780717561237,90.26930294406404
93307,291.20633303093194,281.59804640411596
92376,430.0172741620789,420.4096089079996
91744,402.6501547218114,393.04248946773214
92592,475.30478332732673,465.69711807324745
94112,5.389165744963774,15.602669417276648
93033,366.5769818683436,362.6138665539911
93722,177.62063951682057,168.0123528900046
93727,190.82729566157556,181.2190090347596
91911,511.90239477052705,502.2947295164478
92126,493.0095567126897,483.40127008587376
92345,432.31013956031666,422.70185293350073
91335,369.33276995538546,359.7251047013061
92509,429.5972261921036,419.98893956528764
91709,416.19608038077723,406.58779375396125
94544,36.006064597909706,22.076751960430986
95035,44.83080020381026,37.50605838418234
95823,96.50850659276475,89.92195558427679
95630,108.69673282215071,102.11018181366275
93550,390.59117402164867,380.9828873948327
90706,399.5470192749823,389.939354020903
91706,396.6222178035717,387.0139311767557
93257,257.4365889122249,247.82892365814558
92553,441.99734052468716,432.3896752706078
94533,47.15349149340724,40.56756185765594
90255,388.6145873463656,379.0069220922863
91910,508.8036089328545,499.1953223060385
94536,40.22518547976189,26.703493357525446
94587,36.79582934619161,22.86713808144954
92805,408.5892353387103,398.9809487118943
93535,374.8692010389352,365.26153578485594
93274,231.53404501224105,221.9257583854251
90003,388.26102625921186,378.6533610051326
92105,502.23756322467597,492.62927659786004
92882,427.36214845837424,417.75448320429496
91730,418.4398573328197,408.8321920787404
94110,2.79679868766078,12.99538941429406
91766,410.15944424422435,400.5511576174084
93306,297.9152944685399,288.30700784172393
91402,365.6405731542123,356.03228652739637
93065,381.5303167758212,371.92265152174184
90262,396.8819516074913,387.27366498067533
93536,354.5907017783688,344.9830365242895
92021,514.8508084059304,505.24252177911444
92880,426.96633402512833,417.358668771049
92563,463.3781550200704,453.7698683932544
92703,415.41563622354505,405.80797096946577
90631,406.5784731629115,396.9701865360956
95687,56.98733642362708,50.40140678787578
90026,380.07071221743075,370.4630469633515
92114,506.4399070426386,496.83162041582267
95123,54.93183541078952,54.31232679234966
92407,433.4783203052183,423.87003367840236
94558,50.57476978140107,43.988840145649775
94509,45.718741844482835,34.64960791380317
90037,385.5729678004648,375.96468117364884
93230,218.5224999067941,208.91421327997813
94080,9.303813985857557,19.692544769905677
94538,46.81173648824984,32.882423850771126
90022,389.3552636484522,379.7469770216362
95747,109.34731007742305,102.7607590689351
91343,363.6851131519754,354.0768265251594
92801,404.5385064684902,394.9302198416743
92677,434.14878148806343,424.54111623398416
95127,57.38190811139971,50.8059204394348
95624,102.04058806715797,95.45403705867002
94541,26.705978848472046,17.097692221656082
95758,99.49793082878696,92.91200119303566
92201,509.23235612114286,499.6246908670635
94015,10.860974063901972,21.074477736214845
95020,76.8613220326345,72.89820671828203
91977,510.96785017460576,501.3595635477898
90019,384.5781500490885,374.97048479500916
93906,101.73487268072627,97.77175736637379
92115,502.21830066983983,492.61001404302385
94513,54.25640324605118,43.18726931537152
92562,466.5216796947817,456.9133930679658
94806,21.8772913119664,15.290740303478445
95206,77.99781276796699,68.39014751388768
92346,438.10692582052275,428.49863919370677
94501,14.679309530615036,5.817912933252141
90042,382.408937825444,372.80065119862803
